UNIX time,seconds_elapsed,z,y,x,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1763934551008348000,22.2943,-2.045622031,-1.684598954,-0.04669862281,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551018399000,22.3044,0.9504349307,-1.746225828,-5.605968827,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551038502000,22.3245,-0.6341524012,0.7871165921,2.669961552,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551048553000,22.3346,2.525924837,-1.394526459,-0.5431237114,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551058604000,22.3446,-0.09370127007,-1.889233784,-1.321792793,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551068655900,22.3547,1.660786701,0.9832162335,-2.346444468,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551078707000,22.3647,1.623705948,-0.1180563245,-3.474670499,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551088758000,22.3748,0.2593767662,-3.33047684,-2.045409265,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551098809000,22.3848,-0.7430279326,1.316902537,-0.2656681215,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551108861000,22.3949,1.921139912,1.273661215,-5.389536738,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551118912000,22.4049,0.3559479657,5.288993712,2.526249247,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551128963000,22.4150,-3.782428289,9.690496733,17.46516803,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551139014000,22.4250,2.385237432,-0.2553912037,13.3715625,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551149066000,22.4351,3.507771974,-7.342038002,2.667370951,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551159117000,22.4451,2.578206813,-4.906286188,-3.562416003,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551169168000,22.4552,1.489755743,-3.245372207,-8.679576061,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551179219000,22.4652,-4.241218351,-0.4057349099,-8.418641398,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551189271000,22.4753,-4.560844272,-0.05150324661,-2.613175835,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551199322000,22.4853,-3.492976556,2.628864987,4.328364135,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551209373000,22.4954,2.830044562,2.462586045,5.727064227,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551219424000,22.5054,2.612147661,-0.6111996149,1.441484756,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551229476000,22.5155,0.5688882672,1.964272074,-2.234777991,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551239527000,22.5255,-0.4979612852,1.719354187,-5.95742898,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551249578000,22.5356,-2.149652899,4.578385774,-1.453659762,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551259629000,22.5456,0.04642966968,1.970716866,-1.040714921,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551269681000,22.5557,0.6487457209,0.02403349428,2.028127291,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551279732000,22.5657,0.2164355963,-1.71454971,-0.209633515,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551289783000,22.5758,0.5283833114,-3.891926774,-0.4990905084,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551299835000,22.5858,-1.526611017,-9.978541521,5.622078835,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551309886000,22.5959,0.1261093556,-4.193776216,5.263852841,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551319937000,22.6059,8.07525057,7.316368139,-2.41902046,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551329988000,22.6160,2.575205878,6.678520317,-6.451321919,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551350091000,22.6361,-4.365597595,5.037926947,0.2493301501,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551360142000,22.6461,-0.8036615573,2.455853522,2.13471778,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551370193000,22.6562,1.713710629,-3.570554301,2.168473919,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551380245000,22.6662,-1.241869362,-5.224752418,6.044238079,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551390296000,22.6763,-0.431414564,1.03929541,-0.7526227864,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551400347000,22.6863,1.430140355,1.5342684,-7.198084289,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551410398000,22.6964,-1.731601675,-0.5126547772,-4.331836195,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551430500900,22.7165,2.560745975,2.20869414,6.50241264,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551440552000,22.7266,2.169146704,-4.040156849,2.336548513,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551450603000,22.7366,-1.640720211,-1.955339411,-0.7888111211,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551460654800,22.7467,-3.989512704,3.624589843,-2.928458174,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551470706000,22.7567,-2.102498349,-0.7781943039,-5.310222962,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551480757000,22.7668,-2.814761653,-2.052034529,0.1687801111,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934551490808000,22.7768,0.04278239922,2.600855867,3.745152159,236.1259404,0.308015727,7.258974519,43.12517993,270.6075726,191.9334259,4.74865153,6.730142943,-89.3182904,5.98064518
1763934549008148500,20.2941,2.371618072,3.535377189,-0.8422767538,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549018199600,20.3042,-0.1679868419,-0.5346805849,-0.5216285034,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549028250400,20.3143,0.04609773431,-1.110343022,0.5191057069,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549038302500,20.3243,2.386474281,4.440163299,-0.5905728603,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549048353500,20.3344,1.964962687,2.481260643,-2.48576,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549058404400,20.3444,-0.9249813405,0.1416359375,1.648499613,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549068455400,20.3545,-0.6605495559,-4.717917579,1.628063559,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549078507500,20.3645,0.3273591097,-4.226873015,5.615370861,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549088558300,20.3746,3.139672821,3.214999865,1.491888663,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549098609400,20.3846,4.319980337,5.207571566,-5.305014288,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549108660200,20.3947,-3.053273472,4.879065003,-4.605031205,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549118712000,20.4047,-4.714208788,4.303609633,1.112586564,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549128763100,20.4148,-0.3632921545,0.4073457061,2.026026519,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549138814200,20.4248,1.573092198,-2.171034564,1.394893685,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549148865300,20.4349,-0.3822750508,-0.6911104792,2.244570486,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549158917000,20.4449,1.540111134,1.219730887,-0.8218909684,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549168968200,20.4550,0.314216683,0.2974022533,-1.109711885,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549179019300,20.4650,-0.6739899792,1.079968927,-1.945757635,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549189070300,20.4751,0.2371511251,-0.1552557359,-3.186151079,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549199122200,20.4851,0.7122622075,1.481628989,2.050643074,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549209173200,20.4952,1.279881989,-2.202290118,0.6275789411,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549219224300,20.5052,-0.9868296017,1.022270041,1.607934378,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549229275100,20.5153,-2.508032622,-1.256327803,-4.296543932,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549239327200,20.5253,-3.493503795,2.824319755,-0.19050036,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549249378300,20.5354,-1.809867987,0.2097511501,1.677376163,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549259429000,20.5454,-0.5679716638,-2.020297182,4.035669475,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549269480200,20.5555,0.1010053095,-2.940997338,-1.00675303,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549279532300,20.5655,-1.167388413,0.3859058816,-2.917161704,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549289583000,20.5756,-2.082197904,-0.3503491228,-1.239524844,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549299634200,20.5856,1.952949593,-1.175553015,2.003306738,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549309685200,20.5957,4.848080667,-0.791783561,0.0006564180821,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549319737000,20.6057,2.625945885,0.2316286354,0.8536912973,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549329788200,20.6158,-0.6229670634,-0.9199847013,-0.7248790394,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549339839200,20.6258,-0.1894504856,-0.1710615001,-1.883808837,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549349890300,20.6359,-1.079896008,-1.640664243,-1.724325546,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549359942100,20.6459,-0.04619600705,-0.7220980304,-5.123548298,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549369993200,20.6560,0.6637268708,3.062395813,-3.634393444,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549380044300,20.6660,-2.585772864,4.486265125,5.878463579,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549390095400,20.6761,0.3022164851,4.721946689,10.7833627,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549400147200,20.6861,2.939529019,0.8058090176,11.59750817,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549410198300,20.6962,0.9109048844,-3.440639635,5.745296633,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549420249300,20.7062,1.39343355,-5.879463696,-2.905430935,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549430300200,20.7163,-2.096886939,-4.680263848,-6.397540645,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549440352300,20.7264,-1.721849511,3.211714267,-6.473637796,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549450403300,20.7364,-0.4588076344,2.573853294,-5.850932598,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549460454100,20.7465,-0.8875475358,0.4067310814,0.842789964,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549470505200,20.7565,-0.4875778018,3.591016075,3.275149798,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549480557300,20.7666,1.405017604,3.853118612,-1.234100481,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549490608000,20.7766,-3.109644763,1.801350041,-1.690758792,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549500659200,20.7867,-3.367579075,1.195397095,-0.02379822422,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549510711300,20.7967,-1.117982285,2.468958503,1.689751661,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549520762000,20.8068,1.177669057,-0.9664714349,-0.05471650957,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549530813200,20.8168,-1.892262192,-0.1858851213,0.6121306121,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549540864300,20.8269,-0.4256136957,-1.667586152,-2.425256139,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549550916000,20.8369,0.6165676447,-5.855588315,-3.225975725,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549560967200,20.8470,0.6322679027,-7.35955963,0.7339432203,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549571018200,20.8570,1.135898977,-2.677268076,2.837594247,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549581069300,20.8671,1.582329981,4.158177664,0.5444049834,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549591121200,20.8771,1.965395233,7.419072142,-0.8931494474,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549601172200,20.8872,-1.092116023,2.843506101,-2.849042692,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549611223300,20.8972,-2.110136881,-0.1180842354,2.148859118,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549621274000,20.9073,0.2219394544,-2.439277358,0.9926526087,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549631326200,20.9173,2.833172923,-1.211616408,-0.2193295641,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549641377300,20.9274,1.586367859,-0.0120117787,-1.136274898,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549651428000,20.9374,-2.099983736,1.697099247,0.9517372455,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549661479200,20.9475,-0.5674141761,1.834004795,0.6740677206,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549671531300,20.9575,-0.8514579122,-0.5468110216,1.166696339,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549681582300,20.9676,-1.811169132,2.428492491,4.140335133,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549691633200,20.9776,1.061429792,0.4722312892,-1.065097667,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549701684200,20.9877,0.1858908935,-1.185271568,-1.096587615,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549711736300,20.9977,-1.150361218,1.829499593,1.315308692,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549721787100,21.0078,0.8863281501,1.061348398,-1.711788136,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549731838200,21.0178,0.8678688757,-0.3981711967,0.2929629556,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549741889300,21.0279,-1.569030939,-0.7278618546,1.363636377,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549751941000,21.0379,0.8088250775,-1.731090949,-1.758319586,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549761992200,21.0480,0.3184065359,0.6506460746,-0.1426128197,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549772043300,21.0580,-1.477548588,-0.3434846439,0.07572597985,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549782094300,21.0681,-0.23039281,-0.1828527679,-2.428981297,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549792146200,21.0781,-0.9959106607,0.8564875039,-1.153784251,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549802197200,21.0882,-0.5913876838,-0.226085322,-0.4487912307,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549812248300,21.0982,1.794320873,0.6449750432,-0.4333890789,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549822299100,21.1083,1.403848561,2.228645041,0.637255701,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549832351200,21.1184,0.6467850883,1.030032784,1.834496816,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549842402300,21.1284,0.2522247025,0.2090638985,0.9921680401,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549852453000,21.1385,-0.8068821998,-1.683230442,0.6914777051,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549862504200,21.1485,0.8497942168,-0.2770835417,-0.6952490403,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549872556300,21.1586,2.068310833,1.257995005,-1.510996099,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549882607000,21.1686,0.4745124589,-1.224572774,-1.661089045,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549892658200,21.1787,-0.5777052685,1.475250832,1.58669636,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549902710300,21.1887,1.930950527,1.779323211,-0.8380944997,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549912761000,21.1988,0.5155774597,-1.214145927,-0.8054811009,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549922812200,21.2088,-0.483726935,1.917451286,3.148878456,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549932863200,21.2189,0.4574678737,2.004731656,2.036182587,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549942915300,21.2289,-0.02834704663,-2.734149654,0.06035539224,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549952966100,21.2390,-3.565606908,-0.7950697431,0.7891320236,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549963017200,21.2490,-0.2306827328,1.357149938,-2.821063968,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549973068300,21.2591,-3.397722869,2.374522416,-0.8282949902,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549983120100,21.2691,-1.775910772,-1.918681705,-0.6905167511,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934549993171200,21.2792,0.4904138654,-2.174334628,-1.470549522,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934550003222300,21.2892,1.152192013,1.834823272,-0.6394447355,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
1763934550013273300,21.2993,-0.8964168517,4.636591003,1.52797646,236.1871937,0.308015722,7.258974519,43.12523285,270.6688259,193.5662654,4.74865153,5.41786039,-89.31827314,5.904175758
